px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
6.46953	-2.87446	-2.70951	1.98829	1.19014	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.31277
6.53927	-3.02403	-2.78753	2.06211	1.21592	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	2.43771
6.59204	-3.18194	-2.83743	2.10346	1.19069	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	1.82692
6.63849	-3.30035	-2.73578	2.13045	1.12915	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	6.94989
6.70121	-3.45109	-2.76402	2.17121	1.10455	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.849849
6.77358	-3.57556	-2.77813	2.21683	1.09356	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.416709
6.83327	-3.71816	-2.80936	2.24247	1.06071	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	1.31386
6.89572	-3.83563	-2.74133	2.27105	1.02019	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	3.50756
6.9599	-3.99483	-2.77644	2.28626	0.974873	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	2.09604
7.01347	-4.09527	-2.63049	2.3031	0.919546	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	10.8471
7.07395	-4.23753	-2.64674	2.31457	0.877995	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	1.57415
7.15155	-4.34855	-2.64501	2.3421	0.858796	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	0.84872
7.19536	-4.49422	-2.66485	2.33158	0.802211	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	2.88225
7.30228	-4.62855	-2.7798	2.36598	0.803549	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	5.27742
7.36559	-4.77462	-2.80217	2.36006	0.754319	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	2.09943
7.42446	-4.86776	-2.68571	2.36966	0.715631	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	7.50193
7.4792	-5.01048	-2.70042	2.35618	0.663556	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	2.2209
7.55418	-5.11514	-2.67205	2.37022	0.641152	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	1.23667
7.59814	-5.26922	-2.68677	2.34118	0.576856	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	3.30112
7.68081	-5.38067	-2.70103	2.35565	0.562722	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.906753
7.74603	-5.51838	-2.71496	2.34395	0.520776	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	1.38448
7.82109	-5.62397	-2.68234	2.35176	0.499318	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	1.29646
7.87126	-5.78035	-2.701	2.31937	0.439236	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	2.76785
7.95426	-5.8897	-2.71571	2.33108	0.429859	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.896259
8.01965	-6.02777	-2.7285	2.31536	0.391048	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	1.14232
8.08152	-6.12438	-2.63916	2.31454	0.364148	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	4.38146
8.13784	-6.25863	-2.64597	2.29457	0.324647	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	1.14097
8.24681	-6.38144	-2.75678	2.31512	0.335848	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	5.87144
8.31266	-6.52634	-2.77439	2.29329	0.295949	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	1.26421
8.37312	-6.62904	-2.63912	2.28545	0.262823	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	9.14812
8.43159	-6.77699	-2.64529	2.25948	0.221412	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	1.15534
8.52335	-6.89582	-2.68627	2.26719	0.219802	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	1.12135
8.5681	-7.04306	-2.6953	2.2325	0.173256	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	1.50016
8.64692	-7.15434	-2.71765	2.23824	0.172516	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.2391
8.70801	-7.28509	-2.72328	2.22173	0.146968	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.456086
8.79508	-7.40582	-2.75784	2.22699	0.146928	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.654156
8.84443	-7.55488	-2.77094	2.19505	0.107043	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	1.12117
8.88985	-7.66007	-2.6732	2.17608	0.0742386	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	4.83821
8.93553	-7.79287	-2.67435	2.15157	0.0455971	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.627834
9.05382	-7.92993	-2.82567	2.17997	0.0852791	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	10.4141
9.10902	-8.07577	-2.83867	2.1554	0.0561262	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.622199
9.15358	-8.1852	-2.74753	2.13504	0.0244066	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	4.12167
9.20777	-8.31723	-2.75135	2.11791	0.00582742	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.245425
9.2762	-8.44771	-2.72547	2.10868	-0.00693491	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.64792
9.32562	-8.59863	-2.73174	2.08268	-0.0327632	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.451743
9.3801	-8.72574	-2.70032	2.06896	-0.0474513	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.836288
9.42065	-8.88451	-2.71297	2.03667	-0.0771547	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.587926
9.50257	-9.02059	-2.78592	2.04711	-0.0545882	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.36426
9.53078	-9.17429	-2.79896	2.01122	-0.0877127	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.77035
9.55575	-9.30457	-2.69793	1.97251	-0.135632	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	5.47756
9.60447	-9.44307	-2.69576	1.9591	-0.141636	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.0500987
9.65325	-9.58019	-2.68586	1.94581	-0.14866	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.0779953
9.68526	-9.73136	-2.69183	1.91952	-0.166665	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.234459
9.7435	-9.87529	-2.7199	1.91823	-0.154321	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.419405
9.77964	-10.026	-2.72568	1.89759	-0.166329	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.102235
9.79528	-10.1577	-2.65618	1.86114	-0.204836	9.69256	-10.1336	9.75	-10.2	0	-2.73106	2.45859
9.81191	-10.3143	-2.66731	1.82922	-0.225219	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.298501
9.88041	-10.4568	-2.75502	1.85291	-0.173228	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.44939
9.89302	-10.6078	-2.76968	1.8227	-0.194408	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.352055
9.91795	-10.7406	-2.75862	1.80557	-0.203954	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.137994
9.91957	-10.8986	-2.77976	1.76964	-0.229274	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.539105
9.89113	-11.0223	-2.6697	1.69922	-0.315537	9.91881	-11.1448	9.85	-11.05	0	-1.9956	9.79669
9.89625	-11.157	-2.67009	1.67577	-0.323118	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.0750077
9.898	-11.2993	-2.65179	1.64601	-0.339917	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.288597
9.89035	-11.4495	-2.65599	1.61483	-0.352218	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.159096
9.88207	-11.5798	-2.64064	1.58423	-0.369928	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.28191
9.8498	-11.7265	-2.65722	1.54111	-0.393711	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.564535
9.8517	-11.8763	-2.67484	1.52994	-0.377492	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.316041
9.82155	-12.0327	-2.68806	1.49263	-0.393341	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.258116
9.75177	-12.1643	-2.61664	1.40618	-0.485844	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	6.37049
9.68403	-12.3221	-2.64222	1.34939	-0.514268	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0.889579
9.55344	-12.4395	-2.5517	1.20452	-0.68186	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	17.2358
9.46448	-12.5717	-2.56364	1.14241	-0.705148	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	0.835324
9.38099	-12.6946	-2.55514	1.0765	-0.743423	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.723585
9.29815	-12.8064	-2.5469	1.02581	-0.753132	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.396136
9.10923	-12.8855	-2.50599	0.835575	-0.967666	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	22.6226
8.97497	-12.984	-2.52673	0.757158	-0.990112	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	1.12424
8.82467	-13.0516	-2.5426	0.634039	-1.09549	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	4.93734
8.70519	-13.1113	-2.53838	0.566974	-1.10715	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0.543885
8.54049	-13.1619	-2.56433	0.444351	-1.19593	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	3.70575
8.39894	-13.2076	-2.56448	0.368055	-1.20579	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.37497
8.26222	-13.2508	-2.56561	0.297928	-1.20998	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.0804773
8.11405	-13.2804	-2.57161	0.222585	-1.21739	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.253285
7.95159	-13.2879	-2.60143	0.119888	-1.26852	7.88931	-13.1791	7.9	-13.25	-2.72673	0	1.50008
7.80003	-13.2912	-2.60566	0.0420645	-1.27551	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.229057
7.64436	-13.279	-2.62363	-0.0460219	-1.29948	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.627694
7.49186	-13.2625	-2.63267	-0.122409	-1.30305	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.140438
7.30674	-13.1995	-2.7383	-0.25793	-1.3986	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	7.20353
7.14153	-13.1602	-2.76943	-0.333684	-1.39377	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.418473
7.03395	-13.1423	-2.64602	-0.356985	-1.30923	6.90569	-13.1515	6.9	-13.15	-2.72312	0	7.81582
6.86405	-13.1029	-2.69729	-0.416607	-1.29114	6.73255	-13.1364	6.75	-13.15	-2.72312	0	1.04997
6.76606	-13.0895	-2.59897	-0.432484	-1.21939	6.69426	-13.3705	6.6	-13.15	-3.00475	0	5.94509
6.59991	-13.0632	-2.66641	-0.465093	-1.18469	6.42749	-13.1436	6.45	-13.15	-3.00472	0	2.10636
6.49171	-13.0277	-2.61274	-0.496221	-1.14347	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	2.05385
6.34738	-12.9864	-2.65033	-0.530707	-1.11786	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.837674
6.22864	-12.934	-2.60966	-0.569448	-1.08641	6.162	-13.1569	6.1	-13	-2.72732	0.909111	1.43395
6.07076	-12.8786	-2.65269	-0.601531	-1.05602	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	1.07395
5.95336	-12.8116	-2.61543	-0.640855	-1.02839	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	1.14562
5.78945	-12.7569	-2.66386	-0.658445	-0.987228	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	1.66154
5.6688	-12.6656	-2.68268	-0.711535	-0.988713	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.323174
5.52534	-12.5911	-2.71006	-0.737849	-0.959844	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.721864
5.41026	-12.4844	-2.74028	-0.793283	-0.967001	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.499226
5.25599	-12.4013	-2.7803	-0.809133	-0.928257	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	1.3035
5.15546	-12.3148	-2.73271	-0.84216	-0.905271	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.54779
5.0295	-12.2127	-2.75427	-0.871934	-0.884511	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.381436
4.9216	-12.0769	-2.82592	-0.929114	-0.900729	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	1.88156
4.81029	-11.9569	-2.84186	-0.964621	-0.886	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.210263
4.73794	-11.8491	-2.74441	-1.00342	-0.867054	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	3.99234
4.66253	-11.7248	-2.73836	-1.05038	-0.866717	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.0416547
4.59171	-11.5952	-2.73484	-1.09743	-0.866168	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0424361
4.53204	-11.4559	-2.73437	-1.15015	-0.871227	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.0180158
4.44091	-11.2788	-2.90042	-1.19409	-0.869687	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	9.24699
4.40567	-11.1156	-2.90196	-1.25938	-0.887407	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.220819
4.42259	-10.9971	-2.70033	-1.34258	-0.927608	4.46178	-10.9843	4.45	-10.95	0	1.81804	14.2764
4.40692	-10.8515	-2.69337	-1.40295	-0.937623	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.103375
4.44248	-10.7403	-2.54545	-1.49318	-0.988308	4.60972	-11.1274	4.45	-10.75	0	1.81614	8.53603
4.43462	-10.6064	-2.53914	-1.5455	-0.986556	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.0427923
4.37401	-10.4461	-2.67106	-1.54158	-0.909473	4.43099	-10.4242	4.45	-10.45	0	3.6396	8.55032
4.39528	-10.2873	-2.68218	-1.60955	-0.927242	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.267835
4.42326	-10.1423	-2.66326	-1.67767	-0.948382	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.365002
4.47363	-9.98422	-2.67937	-1.75393	-0.972164	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.479605
4.48329	-9.84169	-2.71813	-1.78013	-0.939484	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	1.20717
4.54925	-9.69582	-2.74061	-1.8529	-0.964301	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.668586
4.64094	-9.55592	-2.71138	-1.95936	-1.03636	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	3.15898
4.71046	-9.42474	-2.70825	-2.02282	-1.04312	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.116651
4.75341	-9.29687	-2.72282	-2.04984	-1.00725	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.715701
4.84728	-9.17162	-2.74429	-2.1185	-1.02379	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.527453
4.88003	-9.02971	-2.75921	-2.10924	-0.92949	5.03379	-9.03255	5	-9	0.908384	2.72514	4.58366
